cell_id,cell_members,cell_tier_span,cell_games,cell_neg,rank_in_cell,representative,kit_id,folk_name,corpus,game,tier,canon_tier,negative,flags,lineage,gx,proxy,geo,commit,econ,mob,elem_p,avg_conf,spend_stratum,basin,meta,power_rating,eras,prov,mechanics_status,blocking_mechanics,mech_note
HEAVY|SINGLE|INST×econ:summon,11,"T1,T2,T2b",8,1,1,True,gd-skeleton-ritualist,Skeleton Ritualist,gd,gd,T1,deep,False,,,,heavy,single,instant,summon-uptime,med,physical,0.78,,,,,aom-2017;patch-1.1-1.2,gt;cf;kb,partial,soul-control troop command exists; turret/pet AI variants + summon economy needed,"The skeletal legion with Primalist support totems healing the bone wall — GD's classic army necro, fragile summons in numbers with the playe"
HEAVY|SINGLE|INST×econ:summon,11,"T1,T2,T2b",8,1,2,False,le-squirrel-bm,Squirrel Beastmaster,le,le,T1,deep,False,,,,heavy,single,instant,summon-uptime,high,physical,0.78,,,,,1.0-launch;1.1-harbingers;1.2-woven,let;kb,partial,soul-control troop command exists; turret/pet AI variants + summon economy needed,Herald of the Scurry converts your wolf slots into a SWARM OF SQUIRRELS — a shrieking rodent tide that shreds the endgame; item-defined pet 
HEAVY|SINGLE|INST×econ:summon,11,"T1,T2,T2b",8,1,3,False,le-skeleton-necro,Skeleton Necromancer,le,le,T1,deep,False,,,,heavy,single,instant,summon-uptime,med,physical,0.78,,,,,beta-0.8-0.9;1.0-launch;1.4-omens,eg;kb,partial,soul-control troop command exists; turret/pet AI variants + summon economy needed,"The classic skeletal legion — warriors, mages, and death-knight upgrades on aggressive stances; LE's minion default and the beginner-list st"
HEAVY|SINGLE|INST×econ:summon,11,"T1,T2,T2b",8,1,4,False,poe1-skeleton-mages,Skeleton Mages,poe1,poe1,T1,deep,False,,,,heavy,single,instant,summon-upkeep,med,cold,0.78,,,,,3.7-3.13;3.14-3.19,kb,partial,soul-control troop command exists; turret/pet AI variants + summon economy needed,Unique jewel converts summoned skeletons into a firing squad of bolt-casting mages — a jewel flips the minion's entire delivery mode; army-o
HEAVY|SINGLE|INST×econ:summon,11,"T1,T2,T2b",8,1,5,False,d2-summon-druid,Summon Druid,d2,d2,T1,moderate,False,,,,heavy,single,instant,summon-upkeep,low,physical,0.75,,,,,lod;d2r-2.4+,kb,partial,soul-control troop command exists; turret/pet AI variants + summon economy needed,"Full menagerie — wolves, bear, ravens, vines — commanding a mixed pet wall while the druid supports; K24's direct source."
HEAVY|SINGLE|INST×econ:summon,11,"T1,T2,T2b",8,1,6,False,chr-pet-warden,Pet Zoo Warden,chronicon,chronicon,T2,deep,False,,,,heavy,single,instant,summon-uptime,high,physical,0.78,,,,,1.0-2020;ancient-beasts-dlc;current-1.52,sf;kb,partial,soul-control troop command exists; turret/pet AI variants + summon economy needed,"Seven wolves, an alpha, ten wisps, healing spiders, buffing pixies and treants — the full menagerie with per-pet damage percentages the foru"
HEAVY|SINGLE|INST×econ:summon,11,"T1,T2,T2b",8,1,7,False,tq-petmaster-summoner,Petmaster Summoner,tq,tq,T2,deep,False,,,,heavy,single,instant,summon-uptime,med,physical,0.78,,,,,base-2006;immortal-throne-2007;anniversary-2016;eternal-embers-2021,tqf;kb,partial,soul-control troop command exists; turret/pet AI variants + summon economy needed,The Core Dweller golem anchoring a wolf pack while the summoner buffs from behind — TQ's founding pet archetype and the direct ancestor of e
HEAVY|SINGLE|INST×econ:summon,11,"T1,T2,T2b",8,1,8,False,di-minion-necro,Minion Necromancer,di,di,T2b,deep,False,,,,heavy,single,instant,summon-uptime,med,shadow,0.82,f2p-viable,,dual,,di-launch-2022;di-5.0-2026,sk;db;egr,partial,soul-control troop command exists; turret/pet AI variants + summon economy needed,"Skeletons, Skeletal Mages, and the Golem hold every line while afflictions stack behind them — current lists call it the PvE throne outright"
HEAVY|SINGLE|INST×econ:summon,11,"T1,T2,T2b",8,1,9,False,chr-demon-legion-warlock,Demon Legion Warlock,chronicon,chronicon,T2,moderate,False,,,,heavy,single,instant,summon-uptime,med,shadow,0.77,,,,,ea-2015-2019;1.0-2020,kb,partial,soul-control troop command exists; turret/pet AI variants + summon economy needed,The Demonologist tree's standing army — summoned demons holding the line while curses soften everything they touch; the Warlock's convention
HEAVY|SINGLE|INST×econ:summon,11,"T1,T2,T2b",8,1,10,False,ud-summon-strand,Summoner (Rune Knight + Abyssling),undecember,undecember,T2b,moderate,False,,,,heavy,single,instant,summon-uptime+links,med,physical,0.75,,kr-trunk,,,ud-launch-2022,pt;gop;rulib,partial,soul-control troop command exists; turret/pet AI variants + summon economy needed,"Summon Bursting Rune Knight and Abyssling minions with Minion HP/Armor links behind them — the classless minion lane, notable because ABYSSL"
HEAVY|SINGLE|INST×econ:summon,11,"T1,T2,T2b",8,1,11,False,d2-golemancer,Golemancer,d2,d2,T1,negative,True,,,,heavy,single,instant,summon-upkeep,low,physical,0.77,,,,,lod,kb,partial,soul-control troop command exists; turret/pet AI variants + summon economy needed,"Golem-as-primary-damage never worked across two decades; golems are utility bodies, not engines — documented dead-as-main branch."
SOLO|CHAIN|INST×econ:spend,11,"T1,T2",7,0,1,True,d2-javazon,Javazon,d2,d2,T1,deep,False,,d2/javazon,,solo,chain,instant,mana-light,low-native,lightning,0.77,,,,,lod-1.09+;d2r;rotw-s13+,iv;od;kb,have-core,direct-hit instant verbs native,Thrown-javelin lightning caster-in-warrior-clothes: Lightning Fury releases massed chain-forks per throw for screen clears; Charged Strike p
SOLO|CHAIN|INST×econ:spend,11,"T1,T2",7,0,2,False,poe1-arc,Arc,poe1,poe1,T1,deep,False,,,,solo,chain,instant,mana-mid,med,lightning,0.88,,,,,1.x;2.x;3.0-3.6;3.7-3.13,kb,have-core,direct-hit instant verbs native,THE chain lightning: bolt hops target to target with per-chain damage growth; the reference chain-geometry caster across every delivery syst
SOLO|CHAIN|INST×econ:spend,11,"T1,T2",7,0,3,False,le-lightning-blast,Lightning Blast,le,le,T1,deep,False,,,,solo,chain,instant,mana-spender,high,lightning,0.87,,,,,beta-0.8-0.9;1.0-launch;1.2-woven;1.4-omens,lb;kb,have-core,direct-hit instant verbs native,"The chain-lightning perennial — tree paths for chains, forks, and repeat-cast storms, currently wearing the Runemaster's ward engine as a Se"
SOLO|CHAIN|INST×econ:spend,11,"T1,T2",7,0,4,False,poe1-lightning-arrow,Lightning Arrow,poe1,poe1,T1,deep,False,,,,solo,chain,instant,mana-light,very-high,lightning,0.85,,,,,1.x;3.20+,el;kb,have-core,direct-hit instant verbs native,Lightning arrow splashes to nearby enemies per hit; chain+proj scaling makes it the modern mapping archetype of record.
SOLO|CHAIN|INST×econ:spend,11,"T1,T2",7,0,5,False,poe2-lightning-arrow-deadeye,Lightning Arrow Deadeye,poe2,poe2,T1,deep,False,,,,solo,chain,instant,mana-light,very-high,lightning,0.85,,,,,0.1;0.2-dawn;0.3-edict;0.4;0.5-ancients,kb;bm,have-core,direct-hit instant verbs native,Chaining lightning arrows with Deadeye projectile multiplication — PoE2's statistically dominant endgame archetype across every patch so far
SOLO|CHAIN|INST×econ:spend,11,"T1,T2",7,0,6,False,poe1-edc,Essence Drain + Contagion,poe1,poe1,T1,deep,False,,,,solo,chain,instant,mana-light,high,chaos,0.82,,,,,2.x;3.0-3.6;3.7-3.13;3.14-3.19,kb,have-core,direct-hit instant verbs native,Essence Drain ticks chaos DoT; Contagion makes the DoT JUMP to neighbors on death — a two-button plague that clears rooms by spreading. The 
SOLO|CHAIN|INST×econ:spend,11,"T1,T2",7,0,7,False,poe2-erasure-edc-lich,Erasure DoT Contagion Lich,poe2,poe2,T1,deep,False,,,,solo,chain,instant,mana-light,high,chaos,0.82,,,,,0.2-dawn;0.3-edict;0.4;0.5-ancients,kb;bm,have-core,direct-hit instant verbs native,"The ED-and-Contagion plague loop reborn in PoE2's Lich chassis with the Erasure-era chaos DoT kit — tag, spread, walk; two leagues running a"
SOLO|CHAIN|INST×econ:spend,11,"T1,T2",7,0,8,False,gd-bloody-pox-conjurer,Bloody Pox Conjurer,gd,gd,T1,moderate,False,,genre/rabies,,solo,chain,instant,tag-and-wait,high,vitality,0.85,,,,,base-2016;patch-1.1-1.2,gt;cf;kb,have-core,direct-hit instant verbs native,"Infect one target and watch the PLAGUE JUMP — Bloody Pox spreads body to body on proximity, fumble transmuters making whole screens miss whi"
SOLO|CHAIN|INST×econ:spend,11,"T1,T2",7,0,9,False,d4-chain-lightning,Chain Lightning Sorcerer,d4,d4,T1,moderate,False,,,,solo,chain,instant,mana-spender,high,lightning,0.88,,,,,launch-s1-3;s7-s12,kb,have-core,direct-hit instant verbs native,"Bolts bounce between enemies AND the sorcerer — the chain returns to you as a hop node, feeding crackling energy; chain geometry with the ca"
SOLO|CHAIN|INST×econ:spend,11,"T1,T2",7,0,10,False,d4-touch-of-death,Touch of Death Spiritborn,d4,d4,T1,moderate,False,,,,solo,chain,instant,vigor-spender,high,poison,0.77,,,,,voh-s6+;s7-s12,kb,have-core,direct-hit instant verbs native,Centipede-spirit rot: a single touch plants swarming decay that spreads on death — plague DoT with the jungle-spirit skin.
SOLO|CHAIN|INST×econ:spend,11,"T1,T2",7,0,11,False,tl1-ricochet-vanquisher,Ricochet Vanquisher,tl,tl1,T2,moderate,False,,,,solo,chain,instant,mana-spender,med,physical,0.83,,,,,tl1-2009,kb,have-core,direct-hit instant verbs native,Ricochet shots caroming wall to wall down Torchlight's single dungeon while traps cover the retreat — the Vanquisher's bouncing-projectile i
SOLO|MULTI|INST×econ:spend,11,"T1,T2,T2b,T3",7,1,1,True,poe1-molten-strike,Molten Strike,poe1,poe1,T1,deep,False,,,,solo,multi-spawn,instant,mana-light,low,fire,0.85,,,,,3.0-3.6,kb,have-core,direct-hit instant verbs native,Melee hit sprays fire projectiles that rain back down around the target — strike-emits-projectiles; the Uber Elder era's boss-killer throne.
SOLO|MULTI|INST×econ:spend,11,"T1,T2,T2b,T3",7,1,2,False,poe1-spark,Spark,poe1,poe1,T1,deep,False,,,,solo,multi-spawn,instant,mana-mid,very-high,lightning,0.83,,,,,1.x;2.x;3.14-3.19;3.20+,kb,have-core,direct-hit instant verbs native,"Sprays duration projectiles that wander randomly, bouncing off walls until they find flesh — corridor-flooding stochastic swarm; reborn as t"
SOLO|MULTI|INST×econ:spend,11,"T1,T2,T2b,T3",7,1,3,False,poe2-lightning-spear-amazon,Lightning Spear Amazon,poe2,poe2,T1,deep,False,,,,solo,multi-spawn,instant,mana-light,high,lightning,0.83,,,,,0.2-dawn;0.3-edict,kb,have-core,direct-hit instant verbs native,Thrown lightning spears fork into bolt cascades under Amazon's elemental crit engine — Dawn of the Hunt's day-one meta monarch and the Huntr
SOLO|MULTI|INST×econ:spend,11,"T1,T2,T2b,T3",7,1,4,False,gd-phantasmal-blades-witch-hunter,Phantasmal Blades Witch Hunter,gd,gd,T1,moderate,False,,,,solo,multi-spawn,instant,mana-spender,high,vitality,0.83,,,,,base-2016;patch-1.1-1.2,gt;kb,have-core,direct-hit instant verbs native,A fan of spectral knives thrown in flights — pierce-vitality conversion turning the volley into a life-drinking spread; the knife-fan caster
SOLO|MULTI|INST×econ:spend,11,"T1,T2,T2b,T3",7,1,5,False,poe1-split-arrow-bleed,Split Arrow Bleed,poe1,poe1,T1,moderate,False,,,,solo,multi-spawn,instant,mana-light,high,physical,0.8,,,,,3.0-3.6;3.7-3.13,kb,have-core,direct-hit instant verbs native,Wide arrow fan applying stacked bleeds with Gladiator explosion pops — physical DoT at range.
SOLO|MULTI|INST×econ:spend,11,"T1,T2,T2b,T3",7,1,6,False,poe1-kinetic-fusillade,Kinetic Fusillade,poe1,poe1,T1,moderate,False,,,,solo,multi-spawn,instant,unknown,unknown,physical,0.33,,,,,3.20+,od2;mb,have-core,direct-hit instant verbs native,"New wand attack from the 3.27 wand rework, holding tier-list placement into 3.28 Mirage. SEARCH-DERIVED (post-cutoff); mechanics thin — doss"
SOLO|MULTI|INST×econ:spend,11,"T1,T2,T2b,T3",7,1,7,False,tq-ternion-bone-charmer,Ternion Bone Charmer,tq,tq,T2,deep,False,,,,solo,multi-spawn,instant,generator-as-spender-inversion,med,vitality,0.85,,,,,base-2006;immortal-throne-2007;anniversary-2016,tqf;kb,have-core,direct-hit instant verbs native,Ternion Attack splits every staff shot into THREE orbs — the tripled default attack that made vitality staves the genre's strangest machine 
SOLO|MULTI|INST×econ:spend,11,"T1,T2,T2b,T3",7,1,8,False,di-multishot-dh,Multishot Demon Hunter,di,di,T2b,deep,False,,,,solo,multi-spawn,instant,gear-hungry-scaling,high,physical,0.87,mixed,,pve,,di-launch-2022;di-5.0-2026,sk;egr;kb,have-core,direct-hit instant verbs native,"Multishot cones under Vengeance windows with Strafe weaving and Smoke Screen escapes — the glass artillery of the roster, gear-hungry by the"
SOLO|MULTI|INST×econ:spend,11,"T1,T2,T2b,T3",7,1,9,False,ud-spread-rapid-dex,Spread/Rapid Shot Archer (launch baseline),undecember,undecember,T2b,moderate,False,,,,solo,multi-spawn,instant,6-link-scaling,high,physical,0.87,,kr-trunk,,,ud-launch-2022,pt;gop,have-core,direct-hit instant verbs native,Spread Shot and Rapid Shot under Multishot links with movement-speed stacking — the kite-archer floor every beginner guide teaches; volume-o
SOLO|MULTI|INST×econ:spend,11,"T1,T2,T2b,T3",7,1,10,False,hot-archer,Archer (multishot),hot,hot,T3,moderate,False,,,,solo,multi-spawn,instant,projectile-count-scaling,player-verb,n/a,0.87,,,,,hot-ea-2023;hot-1.0-2024,fw;kb,have-core,direct-hit instant verbs native,"Fan-of-arrows auto-fire scaled through multistrike and pierce traits — the projectile-count platform of the roster, the class you take when "
SOLO|MULTI|INST×econ:spend,11,"T1,T2,T2b,T3",7,1,11,False,gd-stun-jacks,Stun Jacks (launch era),gd,gd,T1,negative,True,,,,solo,multi-spawn,instant,mana-spender,high,lightning,0.82,,,,,base-2016;aom-2017,cf;kb,have-core,direct-hit instant verbs native,"The scattered stun-caltrops that spent GD's first years as the Demolitionist's dead branch — throw pattern too random, damage too thin — unt"
SOLO|SMALL|CHAN×econ:spend,9,"T1,T2,T2b",7,2,1,True,gd-eor-warlord,Eye of Reckoning Warlord,gd,gd,T1,deep,False,,genre/spin,,solo,small-AOE,channel,mana-per-tick,full_move-during,fire,0.87,,,,,fg-2019;patch-1.1-1.2,gt;cf;kb,blocked-new,sustained-stream/channel verb + movement-tax tuning,"Grim Dawn's spin-to-win — Eye of Reckoning whirls fire-physical blades in a moving cyclone, the Forgotten Gods answer to a genre tradition n"
SOLO|SMALL|CHAN×econ:spend,9,"T1,T2,T2b",7,2,2,False,poe1-cyclone,Cyclone,poe1,poe1,T1,deep,False,,,,solo,small-AOE,channel,mana-per-tick,full_move-during,physical,0.88,,,,,2.x;3.0-3.6;3.7-3.13;3.20+,mb;kb,blocked-new,sustained-stream/channel verb + movement-tax tuning,Channel-move spin dealing weapon hits in a radius while walking; the genre's modern spin-to-win reference and the premier CoC host body.
SOLO|SMALL|CHAN×econ:spend,9,"T1,T2,T2b",7,2,3,False,gd-flames-of-ignaffar-purifier,Flames of Ignaffar Purifier,gd,gd,T1,deep,False,,,,solo,small-AOE,channel,mana-per-tick,rooted-while-channel,fire,0.87,,,,,aom-2017;patch-1.1-1.2,gt;cf;kb,blocked-new,sustained-stream/channel verb + movement-tax tuning,The holy flamethrower — channel a widening cone of purging fire that ramps intensity the longer it burns; GD's second great channel next to 
SOLO|SMALL|CHAN×econ:spend,9,"T1,T2,T2b",7,2,4,False,d2-ww-barb,Whirlwind Barbarian,d2,d2,T1,deep,False,,,,solo,small-AOE,channel,mana-per-spin,full_move-during,physical,0.85,,,,,classic;lod;d2r;rotw-s14,od;kb,blocked-new,sustained-stream/channel verb + movement-tax tuning,The genre's spin-to-win origin: channel-move through packs dealing weapon hits along the path; entire output weapon-scaled physical.
SOLO|SMALL|CHAN×econ:spend,9,"T1,T2,T2b",7,2,5,False,le-ghostflame-warlock,Ghostflame Warlock,le,le,T1,moderate,False,,,,solo,small-AOE,channel,mana-per-tick+curse,full_move-during,necrotic,0.82,,,,,1.0-launch;1.1-harbingers,kb,blocked-new,sustained-stream/channel verb + movement-tax tuning,Channel a stream of spectral fire that hybridizes necrotic and fire damage while curses amplify — the Warlock's channel identity next to Fis
SOLO|SMALL|CHAN×econ:spend,9,"T1,T2,T2b",7,2,6,False,ud-whirlwind-str,Whirlwind STR Melee (launch baseline),undecember,undecember,T2b,deep,False,,genre/spin,,solo,small-AOE,channel,channel-uptime,skill-IS-movement,physical,0.85,,kr-trunk,,,ud-launch-2022,od;gop;pt,blocked-new,sustained-stream/channel verb + movement-tax tuning,"The pure two-hander spin — Whirlwind with strength links and regeneration toggles, the melee default every launch-era guide reaches for firs"
SOLO|SMALL|CHAN×econ:spend,9,"T1,T2,T2b",7,2,7,False,tq2-whirlwind-rogue,Whirlwind Rogue,tq,tq2,T2,moderate,False,,genre/spin,,solo,small-AOE,channel,unknown,full_move-during,physical,0.43,,,,,tq2-ea-2025+,sc,blocked-new,sustained-stream/channel verb + movement-tax tuning,Two-handed Whirlwind in TQ2's Rogue tree — the spin lineage arriving in the Titan Quest line by CONVERGENCE after skipping TQ1 entirely; an 
SOLO|SMALL|CHAN×econ:spend,9,"T1,T2,T2b",7,2,8,False,d2-inferno-sorc,Inferno Sorceress,d2,d2,T1,negative,True,,,,solo,small-AOE,channel,mana-drain,rooted-while-channel,fire,0.87,,,,,classic;lod,kb,blocked-new,sustained-stream/channel verb + movement-tax tuning,Inferno's channel flame cone under-delivered its listed damage for decades (infamous breakpoint bug); the canonical dead channel skill.
SOLO|SMALL|CHAN×econ:spend,9,"T1,T2,T2b",7,2,9,False,d4-incinerate,Incinerate Sorcerer,d4,d4,T1,negative,True,,,,solo,small-AOE,channel,mana-per-tick,rooted-while-channel,fire,0.85,,,,,launch-s1-3;loot-reborn-s4-5;voh-s6+,kb,blocked-new,sustained-stream/channel verb + movement-tax tuning,"The channel flamethrower that spent D4's whole run at the tier-list bottom — rooted, short-ranged, out-damaged by everything mobile; the sam"
SOLO|LARGE|INST×GX-03,7,"T1,T2",4,0,1,True,le-judgement-paladin,Judgement Paladin,le,le,T1,deep,False,,,GX-03,solo,large-AOE,instant,zone-paint,med,fire,0.82,,,,,1.0-launch;1.2-woven;1.4-omens,lb;kb,blocked-new,mark/tag ledger + consume-trigger operators,Slam that consecrates the ground — the zone heals you and burns them while Judgement echoes rain down; melee-caster hybrid painting holy ter
SOLO|LARGE|INST×GX-03,7,"T1,T2",4,0,2,False,d3-jade-harvester,Jade Harvester,d3,d3,T1,deep,False,,,GX-03,solo,large-AOE,instant,dot-bank-then-consume,med,poison,0.8,,,,,set-era;late-sets,kb,blocked-new,mark/tag ledger + consume-trigger operators,"Stack Haunt and Locust Swarm DoTs, then Soul Harvest CONSUMES them — detonating years of future damage in one instant; the genre's cleanest "
SOLO|LARGE|INST×GX-03,7,"T1,T2",4,0,3,False,d3-firebird,Firebird Ignite,d3,d3,T1,deep,False,,,GX-03,solo,large-AOE,instant,ignite-mark-then-execute,med,fire,0.78,,,,,set-era;late-sets;s39,vx;kb,blocked-new,mark/tag ledger + consume-trigger operators,"Ignite the target with fire to MARK it, then Combustion multiplies everything against the burning — apply the brand, execute the branded; S2"
